stock,endDate,capitalExpenditures,changeToNetincome,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,otherCashflowsFromFinancingActivities
RL,2019-06-29,-49400000.0,14800000.0,108600000.0,-166300000.0,-48800000.0,,66200000.0,197400000.0,5100000.0,-191100000.0,64900000.0,117100000,-41000000.0,-244800000.0,-4900000.0,107200000.0,84700000,,134900000.0,
NXPI,2020-03-29,-143000000.0,-68000000.0,27000000.0,-35000000.0,-105000000.0,,538000000.0,512000000.0,-10000000.0,-355000000.0,34000000.0,-21000000,4000000.0,-431000000.0,,-37000000.0,64000000,29000000.0,,
NXPI,2019-12-31,-138000000.0,58000000.0,144000000.0,-7000000.0,-105000000.0,,520000000.0,814000000.0,3000000.0,-202000000.0,-2492000000.0,114000000,7000000.0,-1443000000.0,,-1866000000.0,-35000000,14000000.0,,
NXPI,2019-09-29,-138000000.0,37000000.0,-17000000.0,13000000.0,-70000000.0,,515000000.0,746000000.0,-6000000.0,-9000000.0,507000000.0,109000000,30000000.0,-95000000.0,,-138000000.0,43000000,33000000.0,,
NXPI,2019-06-30,-106000000.0,73000000.0,31000000.0,84000000.0,-71000000.0,,504000000.0,517000000.0,2000000.0,-645000000.0,838000000.0,41000000,-14000000.0,463000000.0,,-144000000.0,-218000000,5000000.0,,
BDTX,2020-03-31,,1924000.0,,,,,10000.0,-11319000.0,,,202525000.0,-12145000,-3502000.0,213844000.0,,,2394000,215119000.0,,-1275000.0
BDTX,2019-12-31,,2525000.0,,,,,9000.0,-7511000.0,,,76007000.0,-9875000,-1128000.0,83495000.0,,,958000,215119000.0,,-1335000.0
BDTX,2019-09-30,,1966000.0,,,,,13000.0,-5230000.0,,,39010000.0,-9266000,1806000.0,44261000.0,,,251000,215119000.0,,-408000.0
BDTX,2019-03-31,,91000.0,,,,,12000.0,-6878000.0,,,-6888000.0,-3828000,-3099000.0,44261000.0,,,-54000,215119000.0,,-408000.0
ANH,2020-03-31,-121000.0,202710000.0,,,-11194000.0,,,39797000.0,,,95079000.0,-185821000,19156000.0,-1244865000.0,-1202167000.0,1300147000.0,-322000,265000.0,1294699000.0,-31769000.0
ANH,2019-12-31,-62000.0,-13704000.0,,,-12174000.0,,,1472000.0,,,-20002000.0,29743000,-17005000.0,411087000.0,424244000.0,-432561000.0,2395000,273000.0,-413905000.0,-1256000.0
ANH,2019-09-30,-80000.0,33351000.0,,,-13152000.0,,,7281000.0,,,-6494000.0,-17492000,-4725000.0,82911000.0,118914000.0,-96686000.0,-4040000,330000.0,-72853000.0,-23181000.0
ANH,2019-06-30,-25000.0,65910000.0,,,-15110000.0,,,39920000.0,,,41920000.0,-47700000,13145000.0,-550868000.0,-527808000.0,552868000.0,6514000,402000.0,651656000.0,-8034000.0
AY,2020-03-31,-5938000.0,102111000.0,,,-41658000.0,5120000.0,83419000.0,85685000.0,-17321000.0,,127377000.0,-40511000,-59334000.0,59831000.0,106401000.0,-818000.0,0,,,-4912000.0
AY,2019-12-31,-5938000.0,-53724000.0,,,-41656000.0,11732000.0,75866000.0,42145000.0,11260000.0,,-78933000.0,1303000,128081000.0,-161628000.0,-114815000.0,29290000.0,-36533000,,,-5157000.0
AY,2019-09-30,-5938000.0,83751000.0,,,-40641000.0,21410000.0,84826000.0,172328000.0,-14392000.0,,65662000.0,43876000,-40125000.0,-64122000.0,-4504000.0,-28152000.0,0,,,-18977000.0
AY,2019-06-30,26985000.0,-10604000.0,,,-39625000.0,-30439000.0,74327000.0,52219000.0,6100000.0,,-78552000.0,25913000,-37417000.0,-39778000.0,-117351000.0,-97093000.0,0,,,87198000.0
CRVS,2020-03-31,,1781000.0,,,,,184000.0,-9353000.0,,,18344000.0,-12935000,709000.0,,,27697000.0,908000,,27697000.0,
CRVS,2019-12-31,,1622000.0,,,,,185000.0,-8510000.0,,,-3913000.0,-11047000,192000.0,,,4595000.0,538000,,4600000.0,
CRVS,2019-09-30,,1529000.0,,,,,186000.0,-10607000.0,,,-21116000.0,-11004000,-590000.0,,,-10525000.0,-728000,,-10521000.0,
CRVS,2019-06-30,,1651000.0,,,,,186000.0,-9214000.0,,,-8793000.0,-12978000,1553000.0,,,416000.0,374000,,416000.0,
MACK,2020-03-31,,-1655000.0,,,,,,-1005000.0,,,1445000.0,249000,186000.0,,,2450000.0,215000,,,
MACK,2019-12-31,,-1655000.0,,,,,,-1005000.0,,,1445000.0,0,186000.0,,,2450000.0,0,,,
MACK,2019-09-30,,-2810000.0,,,,,,-3203000.0,,,-16643000.0,-705000,569000.0,,,6500000.0,-257000,,,
MACK,2019-06-30,,-668000.0,,,,,,-11873000.0,,,375000.0,-9430000,2615000.0,,,28210000.0,-5399000,,,
GHC,2020-03-31,-25235000.0,84333000.0,100732000.0,-8512000.0,-7703000.0,,54618000.0,12403000.0,-7684000.0,-33610000.0,-12405000.0,-33245000,-47483000.0,-26685000.0,3501000.0,9561000.0,-110266000,5335000.0,40589000.0,5792000.0
GHC,2019-12-31,-17792000.0,-96142000.0,-6294000.0,6652000.0,-7386000.0,,52614000.0,92880000.0,4943000.0,-2103000.0,56637000.0,145881000,-25339000.0,-6901000.0,4542000.0,-34285000.0,19206000,5335000.0,158000.0,-1954000.0
GHC,2019-09-30,-23009000.0,-2420000.0,-74489000.0,9909000.0,-7388000.0,,49849000.0,88959000.0,-2955000.0,-2103000.0,-30227000.0,43145000,-22662000.0,-14682000.0,-11407000.0,-101549000.0,86879000,5335000.0,-922000.0,4113000.0
GHC,2019-06-30,-24451000.0,-5015000.0,-3375000.0,-13071000.0,-7388000.0,,47282000.0,21247000.0,-998000.0,-2103000.0,-3491000.0,57081000,-28924000.0,3283000.0,14083000.0,-27023000.0,-21545000,5335000.0,-20918000.0,-3412000.0
CROX,2020-03-31,-16076000.0,24835000.0,-73232000.0,-29268000.0,,-116000.0,6907000.0,-84914000.0,-3496000.0,-39159000.0,-1453000.0,11091000,-9029000.0,103124000.0,145000000.0,-16167000.0,-16218000,,,-2717000.0
CROX,2019-12-31,-3724000.0,2437000.0,15604000.0,-30978000.0,,-276000.0,6705000.0,16769000.0,1730000.0,-13715000.0,20910000.0,19913000,-1891000.0,6097000.0,20000000.0,-3686000.0,4077000,,,-188000.0
CROX,2019-09-30,-14130000.0,18662000.0,42381000.0,-7223000.0,,-276000.0,5643000.0,53021000.0,-2709000.0,-25000000.0,-20416000.0,35676000,-17525000.0,-56640000.0,-30000000.0,-14088000.0,-24593000,,,-1640000.0
CROX,2019-06-30,-8169000.0,18793000.0,7722000.0,5144000.0,,-276000.0,5729000.0,83883000.0,432000.0,-54997000.0,21211000.0,39198000,-22909000.0,-54970000.0,-30000000.0,-8134000.0,30206000,,,27000.0
AAXN,2020-03-31,-2209000.0,21576000.0,-9700000.0,-8630000.0,,,2881000.0,13415000.0,-1890000.0,-5190000.0,-15710000.0,4074000,2277000.0,-5162000.0,,-22073000.0,937000,28000.0,-19897000.0,
AAXN,2019-12-31,-3828000.0,45803000.0,-8333000.0,1399000.0,,,3165000.0,45809000.0,1007000.0,-783000.0,-31771000.0,-12379000,2122000.0,-775000.0,,-77812000.0,14032000,8000.0,-73908000.0,
AAXN,2019-09-30,-4250000.0,12988000.0,-19491000.0,1213000.0,,,2709000.0,22440000.0,-426000.0,-1136000.0,-17167000.0,6104000,-6206000.0,-1134000.0,,-38047000.0,25123000,2000.0,-33813000.0,
AAXN,2019-06-30,-2590000.0,9292000.0,10988000.0,-3579000.0,,,2687000.0,11394000.0,-319000.0,-873000.0,-3917000.0,738000,-2609000.0,-869000.0,,-14123000.0,-6123000,4000.0,-11351000.0,
SNA,2020-03-28,-17200000.0,23700000.0,35500000.0,-23800000.0,-59000000.0,-4400000.0,23800000.0,213400000.0,-5200000.0,-50500000.0,1300000.0,137200000,15100000.0,-157100000.0,-41900000.0,-49800000.0,1900000,1500000.0,,-7200000.0
SNA,2019-12-28,-21600000.0,51100000.0,-15300000.0,300000.0,-59000000.0,3100000.0,13800000.0,196700000.0,900000.0,-71200000.0,17000000.0,170600000,-22100000.0,-139200000.0,-29300000.0,-41400000.0,-11800000,25200000.0,,-4900000.0
SNA,2019-09-28,-29600000.0,24800000.0,-28200000.0,-44500000.0,-52300000.0,-2100000.0,22900000.0,131100000.0,-1300000.0,-59700000.0,3500000.0,164600000,-1100000.0,-49500000.0,65100000.0,-76800000.0,-7400000,1600000.0,,-4200000.0
SNA,2019-06-29,-28000000.0,34200000.0,-14000000.0,-19600000.0,-52500000.0,-400000.0,23000000.0,145500000.0,400000.0,-60100000.0,7600000.0,180400000,-73300000.0,-73100000.0,25600000.0,-65200000.0,14800000,19800000.0,,-5900000.0
ETM,2020-03-31,-8626000.0,8143000.0,77093000.0,,-2692000.0,,12513000.0,68092000.0,,-1394000.0,168845000.0,-9138000,-5646000.0,110497000.0,114871000.0,-9744000.0,-14970000,241000.0,,-529000.0
ETM,2019-12-31,-8904000.0,553706000.0,-8141000.0,,-2679000.0,,5770000.0,27644000.0,,-175000.0,-24942000.0,-487535000,-8910000.0,-15094000.0,-8700000.0,-37492000.0,-33728000,298000.0,,-3838000.0
ETM,2019-09-30,-22862000.0,10544000.0,-42947000.0,,-2677000.0,,11197000.0,46247000.0,,-18344000.0,15004000.0,38208000,14767000.0,4260000.0,25000000.0,-35503000.0,14479000,290000.0,,-9000.0
ETM,2019-06-30,-20088000.0,8138000.0,-52263000.0,,-12487000.0,,10982000.0,-7434000.0,,-1300000.0,-37935000.0,25992000,-4457000.0,-8987000.0,9000000.0,-21514000.0,4261000,362000.0,,-4562000.0
SSB,2020-03-31,-2193000.0,12347000.0,,,-15840000.0,,7853000.0,41083000.0,,-26578000.0,574132000.0,24110000,34255000.0,652416000.0,526980000.0,-119367000.0,0,403000.0,9378000.0,167451000.0
SSB,2019-12-31,-4265000.0,30047000.0,,,-15521000.0,,6940000.0,51998000.0,,-12534000.0,-30490000.0,49091000,-23476000.0,155598000.0,29667000.0,-238086000.0,0,677000.0,-153179000.0,153309000.0
SSB,2019-09-30,-3417000.0,-34332000.0,,,-14684000.0,,8144000.0,28773000.0,,-64794000.0,-132777000.0,51565000,-1278000.0,-5727000.0,-28959000.0,-155823000.0,0,1202000.0,-90377000.0,101508000.0
SSB,2019-06-30,-4680000.0,-9078000.0,,,-14050000.0,,8310000.0,62743000.0,,-47318000.0,-97620000.0,41460000,32497000.0,163421000.0,221138000.0,-323784000.0,0,343000.0,-236561000.0,3308000.0
EXEL,2020-03-31,-2961000.0,24396000.0,-18270000.0,-4695000.0,,,2175000.0,56074000.0,,-1793000.0,90839000.0,48612000,-2863000.0,2145000.0,,32620000.0,6719000,3938000.0,35581000.0,
EXEL,2019-12-31,-7259000.0,40413000.0,53373000.0,-2203000.0,,,2260000.0,158021000.0,,-6535000.0,24820000.0,68743000,-38504000.0,-3000000.0,,-130201000.0,33939000,3543000.0,-122942000.0,
EXEL,2019-09-30,-2059000.0,36592000.0,-72737000.0,-1014000.0,,,2090000.0,75614000.0,,-935000.0,-127572000.0,97452000,17026000.0,3274000.0,,-206460000.0,-3795000,4221000.0,-204401000.0,
EXEL,2019-06-30,-1209000.0,47653000.0,15732000.0,-2209000.0,,,2036000.0,131728000.0,,-854000.0,-4148000.0,79042000,-17812000.0,7053000.0,,-142929000.0,7286000,7918000.0,-141720000.0,
YMAB,2020-03-31,-26000.0,2236000.0,,,,,86000.0,-21756000.0,50000.0,,-21362000.0,-26179000,361000.0,370000.0,,-26000.0,1740000,370000.0,,
YMAB,2019-12-31,-1147000.0,1397000.0,,,,,79000.0,-24579000.0,-34000.0,,108944000.0,-23136000,-4505000.0,134704000.0,,-1147000.0,1586000,134704000.0,,
YMAB,2019-09-30,-617000.0,1479000.0,,,,,48000.0,-21395000.0,41000.0,,-21971000.0,-23922000,2984000.0,134704000.0,,-617000.0,-1984000,134704000.0,,
YMAB,2019-06-30,-75000.0,909000.0,,,,,20000.0,-14040000.0,3000.0,,-14112000.0,-18036000,-82000.0,134704000.0,,-75000.0,3149000,134704000.0,,
REV,2020-03-31,-1800000.0,108100000.0,84600000.0,-42500000.0,,,36800000.0,-77600000.0,-3300000.0,-400000.0,-25300000.0,-213900000,-70000000.0,57400000.0,58200000.0,-1800000.0,14900000,,,-400000.0
REV,2019-12-31,-9000000.0,-46300000.0,39800000.0,79400000.0,,,-17300000.0,98500000.0,300000.0,-400000.0,43600000.0,25800000,39200000.0,-77300000.0,-75400000.0,22100000.0,-82300000,,,-1900000.0
REV,2019-09-30,-7800000.0,7300000.0,-73300000.0,31800000.0,,,38900000.0,-125600000.0,-1900000.0,-400000.0,-2300000.0,-44700000,-25500000.0,133000000.0,145400000.0,-7800000.0,-64200000,,,-12400000.0
REV,2019-06-30,-6400000.0,-100000.0,-9600000.0,-12700000.0,,,38700000.0,-12800000.0,200000.0,-400000.0,-6600000.0,-63700000,-1500000.0,12400000.0,13200000.0,-6400000.0,32200000,,,-800000.0
ABR,2020-03-31,,-99300000.0,,,-35137000.0,3023000.0,13769000.0,-233235000.0,,-12921000.0,15835000.0,-57422000,-90282000.0,759824000.0,809222000.0,-510754000.0,0,19424000.0,3253000.0,-20764000.0
ABR,2019-12-31,,-326599000.0,,,-32557000.0,-8311000.0,18842000.0,-283688000.0,,-12921000.0,185231000.0,37431000,-13362000.0,781131000.0,693299000.0,-312212000.0,0,142504000.0,3729000.0,-22115000.0
ABR,2019-09-30,,54747000.0,,,-29320000.0,6077000.0,13967000.0,134849000.0,,-147000.0,-190041000.0,35853000,30281000.0,-270804000.0,-236321000.0,-54086000.0,0,2143000.0,-11124000.0,-7159000.0
ABR,2019-06-30,,-380375000.0,,,-28534000.0,-11798000.0,14233000.0,-346087000.0,,-11574000.0,99002000.0,30804000,-10750000.0,935134000.0,872256000.0,-490045000.0,0,115736000.0,1083000.0,-12750000.0
CTHR,2020-03-31,-75097.0,5264073.0,1504944.0,-1349439.0,,,132019.0,-1333901.0,,,-1443548.0,-6155260,-32909.0,,,-109647.0,-697822,,,
CTHR,2019-12-31,-208411.0,647955.0,-1462700.0,47641.0,,,109666.0,985839.0,,,744953.0,814050,574168.0,,,-240886.0,260397,,,
CTHR,2019-09-30,-111317.0,188856.0,8382.0,-2254855.0,,,124637.0,-1223476.0,,,-406635.0,207319,-695188.0,,,-115639.0,1191288,,,
CTHR,2019-06-30,-24169.0,183278.0,-569149.0,-47480.0,,,125507.0,-721637.0,,,8366609.0,161914,-62693.0,,,-31822.0,-519136,,,
TEN,2020-03-31,-137000000.0,667000000.0,139000000.0,-73000000.0,,58000000.0,171000000.0,-152000000.0,-50000000.0,-1000000.0,204000000.0,-839000000,-81000000.0,483000000.0,483000000.0,-77000000.0,-136000000,,,1000000.0
TEN,2019-12-31,-203000000.0,221000000.0,232000000.0,172000000.0,,49000000.0,155000000.0,380000000.0,21000000.0,-1000000.0,171000000.0,-313000000,78000000.0,-90000000.0,-52000000.0,-140000000.0,-165000000,,,-38000000.0
TEN,2019-09-30,-162000000.0,-78000000.0,-56000000.0,11000000.0,,57000000.0,165000000.0,164000000.0,-9000000.0,-1000000.0,5000000.0,70000000,1000000.0,-48000000.0,-50000000.0,-102000000.0,51000000,,,2000000.0
TEN,2019-06-30,-169000000.0,26000000.0,-89000000.0,90000000.0,,84000000.0,169000000.0,50000000.0,-8000000.0,-1000000.0,27000000.0,26000000,-63000000.0,66000000.0,83000000.0,-81000000.0,-109000000,,,-17000000.0
FPI,2020-03-31,,394000.0,-343000.0,-69000.0,-3738000.0,436000.0,2000000.0,12867000.0,,-1397000.0,2433000.0,394000,308000.0,-9889000.0,-42000.0,-545000.0,10109000,,,-3735000.0
FPI,2019-12-31,,1106000.0,177000.0,-353000.0,-3761000.0,615000.0,2026000.0,11017000.0,,-823000.0,3998000.0,9191000,-1028000.0,-4721000.0,-43000.0,-2298000.0,-176000,,,-95000.0
FPI,2019-09-30,,306000.0,-889000.0,-488000.0,-5990000.0,106000.0,2087000.0,-5150000.0,,-1714000.0,-13796000.0,-1364000,130000.0,-7887000.0,-42000.0,-759000.0,-5007000,,,-95000.0
FPI,2019-06-30,,-6473000.0,3110000.0,-701000.0,-5990000.0,4116000.0,2092000.0,-1703000.0,,-12926000.0,3209000.0,6052000,1158000.0,-26594000.0,-9167000.0,31506000.0,-7027000,,,-3814000.0
DLR,2020-03-31,,-193084000.0,7913000.0,,-551405000.0,3728000.0,274483000.0,226660000.0,-18781000.0,,161446000.0,224014000,-48400000.0,91010000.0,622845000.0,-137443000.0,-63714000,4825000.0,-77500000.0,14745000.0
DLR,2019-12-31,,-265150000.0,21573000.0,,-20707000.0,6054000.0,317605000.0,401873000.0,6706000.0,,81849000.0,336284000,7037000.0,-759794000.0,-1070812000.0,433064000.0,-32340000,333614000.0,1475203000.0,-1889000.0
DLR,2019-09-30,,16436000.0,-4823000.0,,-251517000.0,5000000.0,269041000.0,284632000.0,539000.0,,-25668000.0,66497000,-10492000.0,10704000.0,266573000.0,-321543000.0,-75872000,2921000.0,-14801000.0,-7273000.0
DLR,2019-06-30,,8318000.0,-9361000.0,,-262170000.0,-38000.0,273963000.0,476612000.0,1942000.0,,-92937000.0,60168000,-7216000.0,-19287000.0,591367000.0,-552204000.0,126791000,2921000.0,-41573000.0,17326000.0
SILC,2020-03-31,,,,,,,,,,,,1488000,,,,,0,,,
SILC,2019-12-31,,,,,,,,,,,,2423000,,,,,0,,,
SILC,2019-09-30,,,,,,,,,,,,1895000,,,,,0,,,
SILC,2019-06-30,,,,,,,,,,,,2278000,,,,,0,,,
BP,2020-03-31,-3789000000.0,556000000.0,,683000000.0,-2102000000.0,,4157000000.0,952000000.0,-183000000.0,-776000000.0,-4333000000.0,-4365000000,-79000000.0,-1985000000.0,915000000.0,-3117000000.0,0,,-55000000.0,-22000000.0
BP,2019-12-31,-3936000000.0,-2199000000.0,,-794000000.0,-2076000000.0,,10089000000.0,7603000000.0,119000000.0,-1171000000.0,2780000000.0,19000000,488000000.0,-1713000000.0,1015000000.0,-3229000000.0,0,,-140000000.0,-1557000000.0
BP,2019-09-30,-3954000000.0,2199000000.0,,141000000.0,-1656000000.0,,4465000000.0,6056000000.0,-118000000.0,-215000000.0,-982000000.0,-749000000,488000000.0,-3667000000.0,-1749000000.0,-3253000000.0,0,,-82000000.0,-47000000.0
BP,2019-06-30,-3833000000.0,386000000.0,,-58000000.0,-1779000000.0,,4665000000.0,6815000000.0,-8000000.0,-80000000.0,-582000000.0,1822000000,488000000.0,-1877000000.0,65000000.0,-5512000000.0,0,,-74000000.0,-83000000.0
LDOS,2020-04-03,-44000000.0,45000000.0,89000000.0,,-51000000.0,1000000.0,61000000.0,372000000.0,,-32000000.0,-152000000.0,115000000,25000000.0,1161000000.0,1248000000.0,-1685000000.0,25000000,8000000.0,,-12000000.0
LDOS,2020-01-03,-54000000.0,24000000.0,48000000.0,,-97000000.0,5000000.0,60000000.0,169000000.0,,-28000000.0,-29000000.0,181000000,-32000000.0,-144000000.0,-30000000.0,-54000000.0,-146000000,11000000.0,,-12000000.0
LDOS,2019-09-27,-21000000.0,33000000.0,36000000.0,,-97000000.0,1000000.0,59000000.0,349000000.0,,-203000000.0,43000000.0,161000000,-130000000.0,-204000000.0,-2000000.0,-102000000.0,190000000,1000000.0,,-12000000.0
LDOS,2019-06-28,-16000000.0,16000000.0,53000000.0,,-47000000.0,1000000.0,57000000.0,186000000.0,,-5000000.0,106000000.0,136000000,146000000.0,-64000000.0,-17000000.0,-16000000.0,-222000000,5000000.0,,-12000000.0
LCII,2020-03-31,-7955000.0,1064000.0,-74776000.0,40883000.0,-16321000.0,1972000.0,24614000.0,44759000.0,-215000.0,-4517000.0,62640000.0,28214000,-7118000.0,119845000.0,141074000.0,-101749000.0,31878000,,,-391000.0
LCII,2019-12-31,-10435000.0,5042000.0,16915000.0,33380000.0,-16280000.0,1768000.0,19476000.0,59983000.0,611000.0,-890000.0,7882000.0,28807000,-23011000.0,349796000.0,366189000.0,-402508000.0,-20626000,,,777000.0
LCII,2019-09-30,-11981000.0,4345000.0,-20022000.0,-15534000.0,-16267000.0,113000.0,18767000.0,29427000.0,976000.0,-50000.0,-33183000.0,35809000,9192000.0,-6325000.0,10000000.0,-57261000.0,-3130000,,,-8000.0
LCII,2019-06-30,-11344000.0,4209000.0,35408000.0,23892000.0,-16267000.0,190000.0,18666000.0,127530000.0,-1567000.0,-796000.0,46343000.0,47527000,-2158000.0,-59936000.0,-42633000.0,-19684000.0,-14000,,,-240000.0
INFN,2020-03-28,-8464000.0,19820000.0,70238000.0,17737000.0,,,25445000.0,-91517000.0,-4369000.0,,150671000.0,-99268000,-50827000.0,255021000.0,249401000.0,-8464000.0,-80393000,7395000.0,,-1775000.0
INFN,2019-12-28,-1871000.0,2907000.0,-62916000.0,-19501000.0,,,26243000.0,-10190000.0,1769000.0,,12167000.0,-66594000,1700000.0,23237000.0,23419000.0,-2649000.0,100516000,7395000.0,,-149000.0
INFN,2019-09-28,-12547000.0,45701000.0,-27695000.0,7301000.0,,,5683000.0,-37193000.0,-3227000.0,,-17891000.0,-84767000,-4233000.0,32799000.0,28649000.0,-10270000.0,15955000,4313000.0,,-124000.0
INFN,2019-06-29,-9194000.0,-7132000.0,5462000.0,-5703000.0,,,54559000.0,-63813000.0,1180000.0,,-56725000.0,-113656000,-10939000.0,-450000.0,-96000.0,6358000.0,8965000,4313000.0,,-124000.0
TAST,2020-03-29,-32318000.0,-2853000.0,,,,15304000.0,21031000.0,-3790000.0,,,38298000.0,-22209000,-247000.0,64056000.0,64370000.0,-21968000.0,0,,,-314000.0
TAST,2019-12-29,-44102000.0,2414000.0,,,,52268000.0,21061000.0,13692000.0,,,13000.0,-9906000,-927000.0,-17436000.0,-15427000.0,3757000.0,1196000,,,-314000.0
TAST,2019-09-29,-49834000.0,611000.0,,,,2381000.0,21200000.0,24184000.0,,,-451000.0,-6812000,8871000.0,30855000.0,32863000.0,-55490000.0,0,,,-314000.0
TAST,2019-06-30,-23306000.0,-6492000.0,,,,2335000.0,17121000.0,2844000.0,,,1744000.0,-3732000,-4505000.0,149462000.0,160620000.0,-150562000.0,0,,,-11158000.0
SOHO,2019-12-31,,,,,,,,,,,,-1230057,,,,,0,,,
SOHO,2019-09-30,,,,,,,,,,,,2082083,,,,,0,,,
SOHO,2019-06-30,,,,,,,,,,,,1240671,,,,,527803,,,
SOHO,2019-03-31,,,,,,,,,,,,-183256,,,,,4101739,,,
FMAO,2020-03-31,-420000.0,3008000.0,,,-1768000.0,28000.0,969000.0,4651000.0,,-170000.0,39541000.0,4105000,-3431000.0,40695000.0,-17643000.0,-5805000.0,0,,22360000.0,60276000.0
FMAO,2019-12-31,-705000.0,-1389000.0,,,-1657000.0,409000.0,666000.0,3915000.0,,-3000.0,-63296000.0,4723000,-85000.0,26592000.0,18017000.0,-93803000.0,0,,-32535000.0,10235000.0
FMAO,2019-09-30,-636000.0,690000.0,,,-1654000.0,409000.0,994000.0,6919000.0,,-165000.0,-8686000.0,4275000,960000.0,36732000.0,2954000.0,-52337000.0,0,,14534000.0,35597000.0
FMAO,2019-06-30,-1465000.0,-3110000.0,,,-1655000.0,296000.0,950000.0,5294000.0,,-165000.0,41429000.0,6180000,1274000.0,54479000.0,1294000.0,-18344000.0,0,,-26869000.0,54840000.0
MPAA,2019-12-31,-3903000.0,7001000.0,12649000.0,-8716000.0,,,2400000.0,22326000.0,139000.0,,3003000.0,865000,-1414000.0,-15513000.0,-15471000.0,-3949000.0,10065000,30000.0,-61000.0,-72000.0
MPAA,2019-09-30,-2967000.0,6373000.0,-35453000.0,7905000.0,,,2240000.0,-8357000.0,-93000.0,,-4752000.0,6189000,1426000.0,6731000.0,7038000.0,-3033000.0,626000,405000.0,-92000.0,-12000.0
MPAA,2019-06-30,-3976000.0,6049000.0,21042000.0,-31374000.0,,,2379000.0,-18379000.0,15000.0,,1296000.0,-6151000,-2349000.0,22328000.0,23579000.0,-2668000.0,-5821000,405000.0,1308000.0,-889000.0
MPAA,2019-03-31,-2601000.0,8923000.0,3713000.0,-24505000.0,,,2396000.0,-20000000.0,40000.0,,1320000.0,-2765000,1699000.0,30646000.0,30668000.0,-9366000.0,-12496000,13000.0,-76000.0,-35000.0
XPO,2020-03-31,-139000000.0,-4000000.0,44000000.0,,,6000000.0,183000000.0,180000000.0,-19000000.0,-130000000.0,750000000.0,23000000,3000000.0,668000000.0,799000000.0,-79000000.0,-69000000,,,-1000000.0
XPO,2019-12-31,-188000000.0,21000000.0,123000000.0,,,2000000.0,187000000.0,349000000.0,9000000.0,-3000000.0,-48000000.0,107000000,-122000000.0,-280000000.0,-16000000.0,-126000000.0,33000000,,,-261000000.0
XPO,2019-09-30,-177000000.0,1000000.0,99000000.0,,,49000000.0,186000000.0,278000000.0,-5000000.0,-6000000.0,-74000000.0,130000000,-66000000.0,-326000000.0,-320000000.0,-21000000.0,-72000000,,,-261000000.0
XPO,2019-06-30,-118000000.0,47000000.0,-43000000.0,,,66000000.0,180000000.0,260000000.0,-2000000.0,-123000000.0,120000000.0,135000000,-35000000.0,-124000000.0,-320000000.0,-14000000.0,-24000000,,,-1000000.0
LII,2020-03-31,-24700000.0,14700000.0,-18700000.0,-71000000.0,-29700000.0,,19000000.0,-98800000.0,-6700000.0,-105500000.0,1800000.0,12900000,-29700000.0,133000000.0,267400000.0,-25700000.0,-8700000,800000.0,-1100000.0,
LII,2019-12-31,-28600000.0,-20100000.0,145100000.0,43100000.0,-29600000.0,,18000000.0,271600000.0,1200000.0,-7100000.0,-8800000.0,114000000,-3200000.0,-320600000.0,-284400000.0,39000000.0,-31600000,800000.0,-500000.0,
LII,2019-09-30,-23500000.0,19800000.0,91800000.0,42900000.0,-30100000.0,,18200000.0,235500000.0,-1000000.0,-152400000.0,9700000.0,114700000,21900000.0,-199800000.0,-18200000.0,-25000000.0,-77100000,900000.0,-600000.0,
LII,2019-06-30,-16300000.0,62100000.0,-207300000.0,-29000000.0,-25300000.0,,16700000.0,30000000.0,-1700000.0,-151000000.0,4700000.0,110700000,-100000.0,-11900000.0,163600000.0,-11700000.0,54300000,800000.0,-1800000.0,
